Recording timestamp,Project name,Export date,Participant name,Recording name,Recording date,Event,Event value
230739,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1072_DFA_DIS_XX
230739,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
232055,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,5
232205,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
232205,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1031_DFA_ANG_XX
235404,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1031_DFA_ANG_XX
235404,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
236212,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
236377,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
236377,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1031_DFA_FEA_XX
239590,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1031_DFA_FEA_XX
239590,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
242311,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,6
242469,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
242469,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1072_DFA_ANG_XX
246801,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1072_DFA_ANG_XX
246801,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
248983,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,2
249173,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
249173,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1031_DFA_HAP_XX
252652,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1031_DFA_HAP_XX
252652,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
256236,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
256384,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
256384,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1001_DFA_DIS_XX
259730,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1001_DFA_DIS_XX
259730,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
260629,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,5
260783,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
260783,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1048_DFA_HAP_XX
264022,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1048_DFA_HAP_XX
264022,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
264636,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,1
264782,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
264782,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1056_ITH_SAD_XX
267673,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1056_ITH_SAD_XX
267673,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
270484,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
270633,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
270633,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1060_ITH_DIS_XX
274378,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1060_ITH_DIS_XX
274378,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
276775,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
276938,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
276938,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1031_ITH_NEU_XX
280670,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1031_ITH_NEU_XX
280670,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
281588,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
281723,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
281723,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1001_ITH_NEU_XX
285535,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1001_ITH_NEU_XX
285535,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
286084,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
286241,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
286241,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1091_ITH_HAP_XX
290107,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1091_ITH_HAP_XX
290107,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
290639,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,1
290813,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
290813,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1056_ITH_NEU_XX
293745,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1056_ITH_NEU_XX
293745,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
294279,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
294399,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
294399,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1003_ITH_FEA_XX
299224,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1003_ITH_FEA_XX
299224,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
300615,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
300770,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
300770,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1047_ITH_ANG_XX
305049,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1047_ITH_ANG_XX
305049,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
305583,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,6
305728,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
305728,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1056_ITH_DIS_XX
308847,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1056_ITH_DIS_XX
308847,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
310300,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,2
310447,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
310447,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1019_DFA_FEA_XX
313912,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1019_DFA_FEA_XX
313912,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
314736,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
314845,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
314845,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1048_ITH_HAP_XX
319071,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1048_ITH_HAP_XX
319071,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
319484,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,1
319644,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
319644,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1013_DFA_NEU_XX
323016,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1013_DFA_NEU_XX
323016,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
324060,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
324216,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
324216,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1031_ITH_FEA_XX
328254,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1031_ITH_FEA_XX
328254,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
329164,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
329321,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
329321,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1048_ITH_DIS_XX
333759,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1048_ITH_DIS_XX
333759,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
335424,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,5
335585,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
335585,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1003_ITH_NEU_XX
340984,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1003_ITH_NEU_XX
340984,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
341932,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
342090,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
342090,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1031_ITH_DIS_XX
345982,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1031_ITH_DIS_XX
345982,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
346478,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,5
346635,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
346635,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1003_DFA_NEU_XX
350994,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1003_DFA_NEU_XX
350994,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
353417,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
353579,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
353579,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1031_ITH_HAP_XX
357618,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1031_ITH_HAP_XX
357618,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
358862,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,2
359018,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
359018,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1048_ITH_NEU_XX
362337,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1048_ITH_NEU_XX
362337,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
363335,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
363443,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
363443,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1001_ITH_FEA_XX
366495,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1001_ITH_FEA_XX
366495,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
367024,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,6
367175,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
367175,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1047_ITH_NEU_XX
371054,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1047_ITH_NEU_XX
371054,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
372168,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,6
372320,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
372320,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1019_DFA_SAD_XX
375959,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1019_DFA_SAD_XX
375959,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
376982,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
377145,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
377145,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1047_ITH_FEA_XX
381050,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1047_ITH_FEA_XX
381050,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
381516,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,6
381664,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
381664,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1019_DFA_NEU_XX
384236,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1019_DFA_NEU_XX
384236,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
384991,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
385156,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
385156,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1001_DFA_NEU_XX
388088,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1001_DFA_NEU_XX
388088,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
388415,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
388568,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
388568,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1091_ITH_DIS_XX
392754,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1091_ITH_DIS_XX
392754,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
393740,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,5
393900,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
393900,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1003_ITH_ANG_XX
398765,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1003_ITH_ANG_XX
398765,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
400340,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
400498,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
400498,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1047_ITH_SAD_XX
404070,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1047_ITH_SAD_XX
404070,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
405447,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,3
405589,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
405589,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1048_ITH_SAD_XX
409548,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1048_ITH_SAD_XX
409548,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
409908,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
410055,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
410055,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1001_ITH_SAD_XX
413533,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1001_ITH_SAD_XX
413533,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
414612,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,KeyboardEvent,4
414773,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusEnd,Question Slide
414773,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusStart,1031_DFA_DIS_XX
418052,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,VideoStimulusEnd,1031_DFA_DIS_XX
418052,EyeTrackingExperiment,07/01/2019 11:38:57,Tester5,TestRandomMuted5,06/25/2019 19:43:44,ImageStimulusStart,Question Slide
